"","trial","subject","task","pre_influence_norm","post_influence_norm","truth_norm","pre_influence","post_influence","truth"
"735",131,4,"5",0.08,1.68,1.064,420,820,666
"736",131,4,"6",4.1304347826087,9.78260869565217,0.214285714285714,720,1500,180
"737",131,5,"1",-0.675675675675676,5.45945945945946,1.64102564102564,58,285,145
"738",131,5,"3",1.88888888888889,2.33333333333333,0,38,42,21
"739",131,5,"5",-1.376,2.324,1.064,56,981,666
"740",131,5,"6",NA,NA,0.214285714285714,NA,NA,180
"741",132,1,"1",-0.486486486486487,0.189189189189189,1.64102564102564,65,90,145
"742",132,1,"3",1,0.444444444444444,0,30,25,21
"743",132,1,"5",-0.64,0.32,1.064,240,480,666
"744",132,1,"6",0,0,0.214285714285714,150,150,180
"745",132,2,"1",0.459459459459459,1.81081081081081,1.64102564102564,100,150,145
"746",132,2,"3",-0.111111111111111,-0.111111111111111,0,20,20,21
"747",132,2,"5",-0.4,0.4,1.064,300,500,666
"748",132,2,"6",-0.36231884057971,1.08695652173913,0.214285714285714,100,300,180
"749",132,3,"1",-1.16216216216216,-0.0810810810810811,1.64102564102564,40,80,145
"750",132,3,"3",-0.111111111111111,-0.111111111111111,0,20,20,21
"751",132,3,"5",-0.4,0.4,1.064,300,500,666
"752",132,3,"6",NA,0,0.214285714285714,NA,150,180
"753",132,4,"1",-0.0810810810810811,0.567567567567568,1.64102564102564,80,104,145
"754",132,4,"3",-0.111111111111111,-0.111111111111111,0,20,20,21
"755",132,4,"5",0.4,0.4,1.064,500,500,666
"756",132,4,"6",2.53623188405797,0,0.214285714285714,500,150,180
"757",132,5,"1",3.05405405405405,2.2972972972973,1.64102564102564,196,168,145
"758",132,5,"3",0.111111111111111,-0.111111111111111,0,22,20,21
"759",132,5,"5",0.6,0.4,1.064,550,500,666
"760",132,5,"6",2.53623188405797,0,0.214285714285714,500,150,180
"761",133,1,"1",-1.10810810810811,0.0540540540540541,1.64102564102564,42,85,145
"762",133,1,"3",-0.111111111111111,-0.111111111111111,0,20,20,21
"763",133,1,"5",0.4,0.416,1.064,500,504,666
"764",133,1,"6",2.53623188405797,2.53623188405797,0.214285714285714,500,500,180
"765",133,2,"1",2.67567567567568,2.62162162162162,1.64102564102564,182,180,145
"766",133,2,"3",-1,-1.22222222222222,0,12,10,21
"767",133,2,"5",-0.2,0.52,1.064,350,530,666
"768",133,2,"6",NA,NA,0.214285714285714,5000,3000,180
"769",133,3,"1",4.51351351351351,4.51351351351351,1.64102564102564,250,250,145
"770",133,3,"3",-0.333333333333333,-1,0,18,12,21
"771",133,3,"5",2.48,0.8,1.064,1020,600,666
"772",133,3,"6",NA,2.53623188405797,0.214285714285714,10000,500,180
"773",133,4,"1",4.51351351351351,4.51351351351351,1.64102564102564,250,250,145
"774",133,4,"3",3.22222222222222,0.444444444444444,0,50,25,21
"775",133,4,"5",NA,1.064,1.064,10000,666,666
"776",133,4,"6",3.98550724637681,3.98550724637681,0.214285714285714,700,700,180
"777",133,5,"1",-0.216216216216216,1,1.64102564102564,75,120,145
"778",133,5,"3",-0.111111111111111,-0.111111111111111,0,20,20,21
"779",133,5,"5",1.064,1.064,1.064,666,666,666
"780",133,5,"6",0.36231884057971,0.36231884057971,0.214285714285714,200,200,180
"781",134,1,"1",-1.64864864864865,4.24324324324324,1.64102564102564,22,240,145
"782",134,1,"3",0.333333333333333,-0.333333333333333,0,24,18,21
"783",134,1,"5",-1.476,-1.16,1.064,31,110,666
"784",134,1,"6",-0.905797101449275,-0.507246376811594,0.214285714285714,25,80,180
"785",134,2,"1",0.0540540540540541,1.18918918918919,1.64102564102564,85,127,145
"786",134,2,"3",-1,0.444444444444444,0,12,25,21
"787",134,2,"5",2.6,0.232,1.064,1050,458,666
"788",134,2,"6",4.71014492753623,-0.869565217391304,0.214285714285714,800,30,180
"789",134,3,"1",2.62162162162162,1.81081081081081,1.64102564102564,180,150,145
"790",134,3,"3",-0.111111111111111,-0.111111111111111,0,20,20,21
"791",134,3,"5",-1.304,6,1.064,74,1900,666
"792",134,3,"6",NA,1.08695652173913,0.214285714285714,3000,300,180
"793",134,4,"1",1,1,1.64102564102564,120,120,145
"794",134,4,"3",-0.111111111111111,-0.666666666666667,0,20,15,21
"795",134,4,"5",-0.2,1,1.064,350,650,666
"796",134,4,"6",-0.869565217391304,-0.869565217391304,0.214285714285714,30,30,180
"797",134,5,"1",1.18918918918919,1.18918918918919,1.64102564102564,127,127,145
"798",134,5,"3",0.444444444444444,0.444444444444444,0,25,25,21
"799",134,5,"5",-0.2,0.468,1.064,350,517,666
"800",134,5,"6",8.6231884057971,-0.543478260869565,0.214285714285714,1340,75,180
"801",135,1,"1",NA,-0.621621621621622,1.64102564102564,NA,60,145
"802",135,1,"3",-0.333333333333333,-0.333333333333333,0,18,18,21
"803",135,1,"5",2.14,0.6,1.064,935,550,666
"804",135,1,"6",5.43478260869565,5.43478260869565,0.214285714285714,900,900,180
"805",135,2,"1",5.32432432432432,-0.837837837837838,1.64102564102564,280,52,145
"806",135,2,"3",-0.555555555555556,-0.333333333333333,0,16,18,21
"807",135,2,"5",0.4,1.4,1.064,500,750,666
"808",135,2,"6",0,3.6231884057971,0.214285714285714,150,650,180
"809",135,3,"1",-1.54054054054054,-0.837837837837838,1.64102564102564,26,52,145
"810",135,3,"3",-0.222222222222222,-0.333333333333333,0,19,18,21
"811",135,3,"5",1.28,1.208,1.064,720,702,666
"812",135,3,"6",4.20289855072464,1.08695652173913,0.214285714285714,730,300,180
"813",135,4,"1",-0.72972972972973,-0.0810810810810811,1.64102564102564,56,80,145
"814",135,4,"3",0.444444444444444,-0.111111111111111,0,25,20,21
"815",135,4,"5",-1.08,1.2,1.064,130,700,666
"816",135,4,"6",2.53623188405797,4.71014492753623,0.214285714285714,500,800,180
"817",135,5,"1",0.459459459459459,-0.72972972972973,1.64102564102564,100,56,145
"818",135,5,"3",-0.555555555555556,-0.333333333333333,0,16,18,21
"819",135,5,"5",-1.024,1.2,1.064,144,700,666
"820",135,5,"6",-0.72463768115942,NA,0.214285714285714,50,6000,180
"821",136,1,"1",-0.756756756756757,-0.756756756756757,1.64102564102564,55,55,145
"822",136,1,"3",-1.77777777777778,-0.111111111111111,0,5,20,21
"823",136,1,"5",1.064,1.064,1.064,666,666,666
"824",136,1,"6",-1.01449275362319,-1.07971014492754,0.214285714285714,10,1,180
"825",136,2,"1",-1.43243243243243,-0.756756756756757,1.64102564102564,30,55,145
"826",136,2,"3",-1.44444444444444,-1.44444444444444,0,8,8,21
"827",136,2,"5",0.2,0,1.064,450,400,666
"828",136,2,"6",-0.72463768115942,-0.36231884057971,0.214285714285714,50,100,180
"829",136,3,"1",-1.2972972972973,-0.891891891891892,1.64102564102564,35,50,145
"830",136,3,"3",1,0.444444444444444,0,30,25,21
"831",136,3,"5",0.8,1.064,1.064,600,666,666
"832",136,3,"6",-1.01449275362319,-0.942028985507246,0.214285714285714,10,20,180
"833",136,4,"1",-0.810810810810811,-0.675675675675676,1.64102564102564,53,58,145
"834",136,4,"3",-0.111111111111111,0.777777777777778,0,20,28,21
"835",136,4,"5",-0.8,-0.66,1.064,200,235,666
"836",136,4,"6",-0.36231884057971,-0.942028985507246,0.214285714285714,100,20,180
"837",136,5,"1",-0.675675675675676,-0.702702702702703,1.64102564102564,58,57,145
"838",136,5,"3",0.333333333333333,-0.111111111111111,0,24,20,21
"839",136,5,"5",-0.6,-0.128,1.064,250,368,666
"840",136,5,"6",-0.72463768115942,-0.942028985507246,0.214285714285714,50,20,180
"841",137,1,"1",-0.891891891891892,0.459459459459459,1.64102564102564,50,100,145
"842",137,1,"3",0.444444444444444,1,0,25,30,21
"843",137,1,"5",2.4,10.4,1.064,1000,3000,666
"844",137,1,"6",0,2.53623188405797,0.214285714285714,150,500,180
"845",137,2,"1",8.27027027027027,4.51351351351351,1.64102564102564,389,250,145
"846",137,2,"3",-0.111111111111111,NA,0,20,NA,21
"847",137,2,"5",-1.44,10.4,1.064,40,3000,666
"848",137,2,"6",2.53623188405797,NA,0.214285714285714,500,50000,180
"849",137,3,"1",1.81081081081081,1.81081081081081,1.64102564102564,150,150,145
"850",137,3,"3",-0.666666666666667,0.333333333333333,0,15,24,21
"851",137,3,"5",-1.2,2.4,1.064,100,1000,666
"852",137,3,"6",NA,NA,0.214285714285714,7000,7300,180
"853",137,4,"1",-0.891891891891892,2.48648648648649,1.64102564102564,50,175,145
"854",137,4,"3",-0.333333333333333,0,0,18,21,21
"855",137,4,"5",-1,12.4,1.064,150,3500,666
"856",137,4,"6",NA,NA,0.214285714285714,5000,6500,180
"857",137,5,"1",0.0540540540540541,2.08108108108108,1.64102564102564,85,160,145
"858",137,5,"3",0,0.444444444444444,0,21,25,21
"859",137,5,"5",-1.2,-1.2,1.064,100,100,666
"860",137,5,"6",-0.36231884057971,NA,0.214285714285714,100,7000,180
"861",138,1,"1",1.81081081081081,0.459459459459459,1.64102564102564,150,100,145
"862",138,1,"3",1.66666666666667,1.66666666666667,0,36,36,21
"863",138,1,"5",-0.68,-0.68,1.064,230,230,666
"864",138,1,"6",19.9927536231884,2.53623188405797,0.214285714285714,2909,500,180
"865",138,2,"1",-1.43243243243243,-1.2972972972973,1.64102564102564,30,35,145
"866",138,2,"3",-1.88888888888889,-1.88888888888889,0,4,4,21
"867",138,2,"5",6.4,-1,1.064,2000,150,666
"868",138,2,"6",0,0,0.214285714285714,150,150,180
"869",138,3,"1",-1.43243243243243,0.459459459459459,1.64102564102564,30,100,145
"870",138,3,"3",-1.22222222222222,0.444444444444444,0,10,25,21
"871",138,3,"5",8.4,-0.08,1.064,2500,380,666
"872",138,3,"6",2.53623188405797,0,0.214285714285714,500,150,180
"873",138,4,"1",-1.56756756756757,-0.891891891891892,1.64102564102564,25,50,145
"874",138,4,"3",-1.66666666666667,-1.88888888888889,0,6,4,21
"875",138,4,"5",0,2.4,1.064,400,1000,666
"876",138,4,"6",0.72463768115942,1.08695652173913,0.214285714285714,250,300,180
"877",138,5,"1",5.05405405405405,0.459459459459459,1.64102564102564,270,100,145
"878",138,5,"3",3.22222222222222,0.444444444444444,0,50,25,21
"879",138,5,"5",-0.4,-0.16,1.064,300,360,666
"880",138,5,"6",1.08695652173913,1.08695652173913,0.214285714285714,300,300,180
"881",139,1,"1",-1.56756756756757,0.621621621621622,1.64102564102564,25,106,145
"882",139,1,"3",1,-0.666666666666667,0,30,15,21
"883",139,1,"5",NA,-1.56,1.064,NA,10,666
"884",139,1,"6",NA,NA,0.214285714285714,1e+05,5000,180
"885",139,2,"1",1.27027027027027,1,1.64102564102564,130,120,145
"886",139,2,"3",3.22222222222222,1,0,50,30,21
"887",139,2,"5",6.8,7.6,1.064,2100,2300,666
"888",139,2,"6",NA,NA,0.214285714285714,50000,5000,180
"889",139,3,"1",0.783783783783784,1,1.64102564102564,112,120,145
"890",139,3,"3",0.555555555555556,0.777777777777778,0,26,28,21
"891",139,3,"5",-1.204,-0.4,1.064,99,300,666
"892",139,3,"6",-1.05797101449275,1.08695652173913,0.214285714285714,4,300,180
"893",139,4,"1",4.51351351351351,0.864864864864865,1.64102564102564,250,115,145
"894",139,4,"3",1,1,0,30,30,21
"895",139,4,"5",-0.88,2.4,1.064,180,1000,666
"896",139,4,"6",6.15942028985507,13.4057971014493,0.214285714285714,1000,2000,180
"897",139,5,"1",-0.540540540540541,1.13513513513514,1.64102564102564,63,125,145
"898",139,5,"3",1.55555555555556,1,0,35,30,21
"899",139,5,"5",4.4,6.4,1.064,1500,2000,666
"900",139,5,"6",2.53623188405797,NA,0.214285714285714,500,5000,180
"901",14,1,"1",-1.43243243243243,2.62162162162162,1.64102564102564,30,180,145
"902",14,1,"3",-0.666666666666667,-1.22222222222222,0,15,10,21
"903",14,1,"5",-0.6,1.4,1.064,250,750,666
"904",14,1,"6",-0.579710144927536,4.78260869565217,0.214285714285714,70,810,180
"905",14,2,"1",1.08108108108108,0.189189189189189,1.64102564102564,123,90,145
"906",14,2,"3",0.444444444444444,-0.111111111111111,0,25,20,21
"907",14,2,"5",2.092,2,1.064,923,900,666
"908",14,2,"6",NA,0.72463768115942,0.214285714285714,8760,250,180
"909",14,3,"1",-0.0810810810810811,-0.351351351351351,1.64102564102564,80,70,145
"910",14,3,"3",-0.666666666666667,-0.555555555555556,0,15,16,21
"911",14,3,"5",0.8,0.8,1.064,600,600,666
"912",14,3,"6",0.36231884057971,0.36231884057971,0.214285714285714,200,200,180
"913",14,4,"1",0,0.0810810810810811,1.64102564102564,83,86,145
"914",14,4,"3",-0.222222222222222,-0.333333333333333,0,19,18,21
"915",14,4,"5",2,2.08,1.064,900,920,666
"916",14,4,"6",-0.942028985507246,-0.942028985507246,0.214285714285714,20,20,180
"917",14,5,"1",-0.891891891891892,0.189189189189189,1.64102564102564,50,90,145
"918",14,5,"3",-0.666666666666667,-0.111111111111111,0,15,20,21
"919",14,5,"5",-0.88,1,1.064,180,650,666
"920",14,5,"6",0.36231884057971,0.36231884057971,0.214285714285714,200,200,180
"921",140,1,"1",0.72972972972973,-1.56756756756757,1.64102564102564,110,25,145
"922",140,1,"3",1,1,0,30,30,21
"923",140,1,"5",-0.4,-0.6,1.064,300,250,666
"924",140,1,"6",-0.579710144927536,1.08695652173913,0.214285714285714,70,300,180
"925",140,2,"1",-1.02702702702703,-1.02702702702703,1.64102564102564,45,45,145
"926",140,2,"3",-1.66666666666667,0.777777777777778,0,6,28,21
"927",140,2,"5",-1.312,-0.2,1.064,72,350,666
"928",140,2,"6",1.08695652173913,1.08695652173913,0.214285714285714,300,300,180
"929",140,3,"1",-0.432432432432432,-1.10810810810811,1.64102564102564,67,42,145
"930",140,3,"3",1.22222222222222,1.55555555555556,0,32,35,21
"931",140,3,"5",-0.74,1.2,1.064,215,700,666
"932",140,3,"6",-1.05072463768116,2.53623188405797,0.214285714285714,5,500,180
"933",140,4,"1",-1.16216216216216,-0.891891891891892,1.64102564102564,40,50,145
"934",140,4,"3",-1,1,0,12,30,21
"935",140,4,"5",-0.28,-0.28,1.064,330,330,666
"936",140,4,"6",-0.869565217391304,1.08695652173913,0.214285714285714,30,300,180
"937",140,5,"1",-1.16216216216216,-1.43243243243243,1.64102564102564,40,30,145
"938",140,5,"3",2.33333333333333,2.11111111111111,0,42,40,21
"939",140,5,"5",2.4,1.2,1.064,1000,700,666
"940",140,5,"6",-1.03623188405797,1.08695652173913,0.214285714285714,7,300,180
"941",141,1,"1",0.189189189189189,0.189189189189189,1.64102564102564,90,90,145
"942",141,1,"3",-1.44444444444444,0.333333333333333,0,8,24,21
"943",141,1,"5",NA,4,1.064,NA,1400,666
"944",141,1,"6",NA,3.98550724637681,0.214285714285714,7000,700,180
"945",141,2,"1",2.08108108108108,3.02702702702703,1.64102564102564,160,195,145
"946",141,2,"3",1.77777777777778,0.888888888888889,0,37,29,21
"947",141,2,"5",4.144,3.224,1.064,1436,1206,666
"948",141,2,"6",-0.543478260869565,-0.884057971014493,0.214285714285714,75,28,180
"949",141,3,"1",-0.0810810810810811,0.459459459459459,1.64102564102564,80,100,145
"950",141,3,"3",1,0.444444444444444,0,30,25,21
"951",141,3,"5",-0.4,3.6,1.064,300,1300,666
"952",141,3,"6",-0.36231884057971,6.15942028985507,0.214285714285714,100,1000,180
"953",141,4,"1",1.18918918918919,1.43243243243243,1.64102564102564,127,136,145
"954",141,4,"3",-0.333333333333333,0,0,18,21,21
"955",141,4,"5",-0.2,2.24,1.064,350,960,666
"956",141,4,"6",-0.797101449275362,-0.579710144927536,0.214285714285714,40,70,180
"957",141,5,"1",-1.16216216216216,0.459459459459459,1.64102564102564,40,100,145
"958",141,5,"3",0.444444444444444,0.444444444444444,0,25,25,21
"959",141,5,"5",3.2,4.8,1.064,1200,1600,666
"960",141,5,"6",-0.36231884057971,-0.579710144927536,0.214285714285714,100,70,180
"961",142,1,"1",1,3.16216216216216,1.64102564102564,120,200,145
"962",142,1,"3",-0.111111111111111,0.666666666666667,0,20,27,21
"963",142,1,"5",0.52,1.2,1.064,530,700,666
"964",142,1,"6",-0.36231884057971,2.53623188405797,0.214285714285714,100,500,180
"965",142,2,"1",-0.891891891891892,0.459459459459459,1.64102564102564,50,100,145
"966",142,2,"3",0.444444444444444,0.444444444444444,0,25,25,21
"967",142,2,"5",2.4,1.68,1.064,1000,820,666
"968",142,2,"6",NA,NA,0.214285714285714,25000,25000,180
"969",142,3,"1",3.16216216216216,5.86486486486486,1.64102564102564,200,300,145
"970",142,3,"3",2.66666666666667,1,0,45,30,21
"971",142,3,"5",-1,0.992,1.064,150,648,666
"972",142,3,"6",-0.36231884057971,NA,0.214285714285714,100,5000,180
"973",142,4,"1",3.16216216216216,5.86486486486486,1.64102564102564,200,300,145
"974",142,4,"3",0.777777777777778,0.777777777777778,0,28,28,21
"975",142,4,"5",-0.76,2,1.064,210,900,666
"976",142,4,"6",NA,6.15942028985507,0.214285714285714,NA,1000,180
"977",142,5,"1",-0.72972972972973,0.189189189189189,1.64102564102564,56,90,145
"978",142,5,"3",0.444444444444444,0.444444444444444,0,25,25,21
"979",142,5,"5",0,1.6,1.064,400,800,666
"980",142,5,"6",2.68840579710145,6.15942028985507,0.214285714285714,521,1000,180
"981",143,1,"1",-0.351351351351351,-1.16216216216216,1.64102564102564,70,40,145
"982",143,1,"3",-1.22222222222222,-1.66666666666667,0,10,6,21
"983",143,1,"5",NA,1.6,1.064,NA,800,666
"984",143,1,"6",NA,NA,0.214285714285714,NA,5000,180
"985",143,2,"1",-0.810810810810811,-0.783783783783784,1.64102564102564,53,54,145
"986",143,2,"3",-0.888888888888889,-0.555555555555556,0,13,16,21
"987",143,2,"5",0.428,0.8,1.064,507,600,666
"988",143,2,"6",9.05797101449275,9.05797101449275,0.214285714285714,1400,1400,180
"989",143,3,"1",0.594594594594595,-0.621621621621622,1.64102564102564,105,60,145
"990",143,3,"3",0.444444444444444,-0.111111111111111,0,25,20,21
"991",143,3,"5",0.4,1.6,1.064,500,800,666
"992",143,3,"6",9.78260869565217,17.0289855072464,0.214285714285714,1500,2500,180
"993",143,4,"1",-1.21621621621622,-1.21621621621622,1.64102564102564,38,38,145
"994",143,4,"3",-0.666666666666667,-0.555555555555556,0,15,16,21
"995",143,4,"5",-0.604,1.68,1.064,249,820,666
"996",143,4,"6",0.514492753623188,-0.72463768115942,0.214285714285714,221,50,180
"997",143,5,"1",0.027027027027027,-0.783783783783784,1.64102564102564,84,54,145
"998",143,5,"3",0,-0.555555555555556,0,21,16,21
"999",143,5,"5",-1.388,1.4,1.064,53,750,666
"1000",143,5,"6",-0.72463768115942,-0.72463768115942,0.214285714285714,50,50,180
"1001",144,1,"1",-0.513513513513513,-1.10810810810811,1.64102564102564,64,42,145
"1002",144,1,"3",-0.111111111111111,-0.111111111111111,0,20,20,21
"1003",144,1,"5",-0.168,-0.96,1.064,358,160,666
"1004",144,1,"6",-0.652173913043478,-0.72463768115942,0.214285714285714,60,50,180
"1005",144,2,"1",-1.2972972972973,-1.2972972972973,1.64102564102564,35,35,145
"1006",144,2,"3",0.444444444444444,-0.111111111111111,0,25,20,21
"1007",144,2,"5",-1,-1,1.064,150,150,666
"1008",144,2,"6",-1.01449275362319,-0.434782608695652,0.214285714285714,10,90,180
"1009",144,3,"1",-1.27027027027027,-1.2972972972973,1.64102564102564,36,35,145
"1010",144,3,"3",2.11111111111111,0.444444444444444,0,40,25,21
"1011",144,3,"5",18.4,-0.8,1.064,5000,200,666
"1012",144,3,"6",-0.72463768115942,-0.72463768115942,0.214285714285714,50,50,180
"1013",144,4,"1",-1.2972972972973,-1.2972972972973,1.64102564102564,35,35,145
"1014",144,4,"3",-0.333333333333333,-0.111111111111111,0,18,20,21
"1015",144,4,"5",-1.164,-1.16,1.064,109,110,666
"1016",144,4,"6",-0.72463768115942,-0.72463768115942,0.214285714285714,50,50,180
"1017",144,5,"1",-1.43243243243243,-1.48648648648649,1.64102564102564,30,28,145
"1018",144,5,"3",0.777777777777778,-0.111111111111111,0,28,20,21
"1019",144,5,"5",NA,-1.2,1.064,10000,100,666
"1020",144,5,"6",2.53623188405797,-0.72463768115942,0.214285714285714,500,50,180
"1021",145,1,"1",-0.945945945945946,0.459459459459459,1.64102564102564,48,100,145
"1022",145,1,"3",1,2.11111111111111,0,30,40,21
"1023",145,1,"5",2.4,2.4,1.064,1000,1000,666
"1024",145,1,"6",-0.797101449275362,0,0.214285714285714,40,150,180
"1025",145,2,"1",1.81081081081081,3.16216216216216,1.64102564102564,150,200,145
"1026",145,2,"3",0,1,0,21,30,21
"1027",145,2,"5",NA,2.4,1.064,NA,1000,666
"1028",145,2,"6",-0.579710144927536,-1.06521739130435,0.214285714285714,70,3,180
"1029",145,3,"1",-0.783783783783784,-0.351351351351351,1.64102564102564,54,70,145
"1030",145,3,"3",-1.11111111111111,1,0,11,30,21
"1031",145,3,"5",1.8,1.8,1.064,850,850,666
"1032",145,3,"6",0,0.507246376811594,0.214285714285714,150,220,180
"1033",145,4,"1",3.16216216216216,3.16216216216216,1.64102564102564,200,200,145
"1034",145,4,"3",1,1,0,30,30,21
"1035",145,4,"5",0.4,2.4,1.064,500,1000,666
"1036",145,4,"6",4.83333333333333,4.83333333333333,0.214285714285714,817,817,180
"1037",145,5,"1",-0.351351351351351,0.459459459459459,1.64102564102564,70,100,145
"1038",145,5,"3",3.22222222222222,1,0,50,30,21
"1039",145,5,"5",2.4,2.4,1.064,1000,1000,666
"1040",145,5,"6",0.507246376811594,-0.942028985507246,0.214285714285714,220,20,180
"1041",146,1,"1",1,0.945945945945946,1.64102564102564,120,118,145
"1042",146,1,"3",-1.22222222222222,-0.111111111111111,0,10,20,21
"1043",146,1,"5",-0.968,0.6,1.064,158,550,666
"1044",146,1,"6",17.0289855072464,17.0289855072464,0.214285714285714,2500,2500,180
"1045",146,2,"1",1.81081081081081,1.81081081081081,1.64102564102564,150,150,145
"1046",146,2,"3",2.11111111111111,0.111111111111111,0,40,22,21
"1047",146,2,"5",0.4,0.6,1.064,500,550,666
"1048",146,2,"6",0.217391304347826,NA,0.214285714285714,180,4000,180
"1049",146,3,"1",-0.324324324324324,NA,1.64102564102564,71,NA,145
"1050",146,3,"3",-1,NA,0,12,NA,21
"1051",146,3,"5",6.848,NA,1.064,2112,NA,666
"1052",146,3,"6",NA,NA,0.214285714285714,4001,NA,180
"1053",146,4,"1",-1.08108108108108,2.67567567567568,1.64102564102564,43,182,145
"1054",146,4,"3",-1,-0.333333333333333,0,12,18,21
"1055",146,4,"5",-0.32,0.56,1.064,320,540,666
"1056",146,4,"6",7.60869565217391,9.78260869565217,0.214285714285714,1200,1500,180
"1057",146,5,"1",-0.0810810810810811,0.459459459459459,1.64102564102564,80,100,145
"1058",146,5,"3",-0.111111111111111,-0.111111111111111,0,20,20,21
"1059",146,5,"5",-1.2,0.6,1.064,100,550,666
"1060",146,5,"6",0.217391304347826,13.4057971014493,0.214285714285714,180,2000,180
"1061",147,1,"1",-0.405405405405405,-0.621621621621622,1.64102564102564,68,60,145
"1062",147,1,"3",3.22222222222222,1,0,50,30,21
"1063",147,1,"5",0,1.064,1.064,400,666,666
"1064",147,1,"6",6.15942028985507,0.36231884057971,0.214285714285714,1000,200,180
"1065",147,2,"1",-1.02702702702703,-0.756756756756757,1.64102564102564,45,55,145
"1066",147,2,"3",4.33333333333333,3.77777777777778,0,60,55,21
"1067",147,2,"5",1.064,1.064,1.064,666,666,666
"1068",147,2,"6",0.36231884057971,0.36231884057971,0.214285714285714,200,200,180
"1069",147,3,"1",0.810810810810811,-0.405405405405405,1.64102564102564,113,68,145
"1070",147,3,"3",-0.111111111111111,0.444444444444444,0,20,25,21
"1071",147,3,"5",0.4,1.064,1.064,500,666,666
"1072",147,3,"6",0.36231884057971,0.36231884057971,0.214285714285714,200,200,180
"1073",147,4,"1",-1.37837837837838,-0.621621621621622,1.64102564102564,32,60,145
"1074",147,4,"3",-2,2.11111111111111,0,3,40,21
"1075",147,4,"5",-0.8,1.064,1.064,200,666,666
"1076",147,4,"6",1.81159420289855,0.72463768115942,0.214285714285714,400,250,180
"1077",147,5,"1",-0.72972972972973,-0.72972972972973,1.64102564102564,56,56,145
"1078",147,5,"3",0.666666666666667,-1,0,27,12,21
"1079",147,5,"5",-0.72,1.064,1.064,220,666,666
"1080",147,5,"6",-0.471014492753623,4.71014492753623,0.214285714285714,85,800,180
"1081",148,1,"1",-1.2972972972973,-0.621621621621622,1.64102564102564,35,60,145
"1082",148,1,"3",1,1,0,30,30,21
"1083",148,1,"5",0.8,0.8,1.064,600,600,666
"1084",148,1,"6",-0.36231884057971,-0.36231884057971,0.214285714285714,100,100,180
"1085",148,2,"1",1.81081081081081,-0.621621621621622,1.64102564102564,150,60,145
"1086",148,2,"3",1,1,0,30,30,21
"1087",148,2,"5",0,0.8,1.064,400,600,666
"1088",148,2,"6",NA,NA,0.214285714285714,1e+05,10000,180
"1089",148,3,"1",3.97297297297297,4.51351351351351,1.64102564102564,230,250,145
"1090",148,3,"3",-1.22222222222222,-0.111111111111111,0,10,20,21
"1091",148,3,"5",-0.6,1.2,1.064,250,700,666
"1092",148,3,"6",-0.36231884057971,-0.36231884057971,0.214285714285714,100,100,180
"1093",148,4,"1",-0.72972972972973,-0.297297297297297,1.64102564102564,56,72,145
"1094",148,4,"3",-1,-0.555555555555556,0,12,16,21
"1095",148,4,"5",1.12,0.536,1.064,680,534,666
"1096",148,4,"6",-0.72463768115942,1.08695652173913,0.214285714285714,50,300,180
"1097",148,5,"1",-1.10810810810811,0.27027027027027,1.64102564102564,42,93,145
"1098",148,5,"3",-0.222222222222222,1,0,19,30,21
"1099",148,5,"5",4.4,0.8,1.064,1500,600,666
"1100",148,5,"6",2.53623188405797,-0.36231884057971,0.214285714285714,500,100,180
"1101",149,1,"1",1.81081081081081,2.08108108108108,1.64102564102564,150,160,145
"1102",149,1,"3",-1,-0.111111111111111,0,12,20,21
"1103",149,1,"5",1.6,1.2,1.064,800,700,666
"1104",149,1,"6",NA,9.78260869565217,0.214285714285714,NA,1500,180
"1105",149,2,"1",0.72972972972973,1.54054054054054,1.64102564102564,110,140,145
"1106",149,2,"3",1.55555555555556,1.22222222222222,0,35,32,21
"1107",149,2,"5",-0.48,0,1.064,280,400,666
"1108",149,2,"6",-0.978260869565217,7.60869565217391,0.214285714285714,15,1200,180
"1109",149,3,"1",-1.16216216216216,5.32432432432432,1.64102564102564,40,280,145
"1110",149,3,"3",3.22222222222222,1.55555555555556,0,50,35,21
"1111",149,3,"5",0.4,-0.48,1.064,500,280,666
"1112",149,3,"6",6.15942028985507,8.33333333333333,0.214285714285714,1000,1300,180
"1113",149,4,"1",-0.72972972972973,1.27027027027027,1.64102564102564,56,130,145
"1114",149,4,"3",2.33333333333333,2.11111111111111,0,42,40,21
"1115",149,4,"5",3.44,0.48,1.064,1260,520,666
"1116",149,4,"6",13.4057971014493,13.4057971014493,0.214285714285714,2000,2000,180
"1117",149,5,"1",0.459459459459459,1.54054054054054,1.64102564102564,100,140,145
"1118",149,5,"3",1.55555555555556,2.11111111111111,0,35,40,21
"1119",149,5,"5",-1.28,-0.08,1.064,80,380,666
"1120",149,5,"6",-0.942028985507246,8.33333333333333,0.214285714285714,20,1300,180
"1121",15,1,"1",1.48648648648649,1.81081081081081,1.64102564102564,138,150,145
"1122",15,1,"3",3.44444444444444,2.66666666666667,0,52,45,21
"1123",15,1,"5",0.08,1.064,1.064,420,666,666
"1124",15,1,"6",NA,-0.72463768115942,0.214285714285714,4000,50,180
"1125",15,2,"1",11.2702702702703,1.08108108108108,1.64102564102564,500,123,145
"1126",15,2,"3",5.44444444444444,1.66666666666667,0,70,36,21
"1127",15,2,"5",0.4,-0.6,1.064,500,250,666
"1128",15,2,"6",6.15942028985507,-0.797101449275362,0.214285714285714,1000,40,180
